"Time","1","2","3","4","5","6","7","8","9","10"
1,2073,1308,825,521,329,207,131,83,52,33
2,2073,1308,825,521,329,207,131,83,52,33
3,2073,1308,825,521,329,207,131,83,52,33
4,2073,1308,825,521,329,207,131,83,52,33
5,2073,1308,825,521,329,207,131,83,52,33
6,2073,1308,825,521,329,207,131,83,52,33
7,2073,1308,825,521,329,207,131,83,52,33
8,2073,1308,825,521,329,207,131,83,52,33
9,2073,1308,825,521,329,207,131,83,52,33
10,2073,1308,825,521,329,207,131,83,52,33
