"Time","1","2","3","4","5"
1,958.687061087,NA,NA,NA,30.66000167985
2,958.687061087,NA,NA,NA,30.66000167985
3,958.687061087,NA,NA,NA,30.66000167985
4,958.687061087,NA,NA,NA,30.66000167985
5,958.687061087,NA,NA,NA,30.66000167985
6,958.687061087,NA,NA,NA,30.66000167985
7,958.687061087,NA,NA,NA,30.66000167985
8,958.687061087,NA,NA,NA,30.66000167985
9,958.687061087,NA,NA,NA,30.66000167985
10,958.687061087,NA,NA,NA,30.66000167985
