"Time","1","2","3","4","5"
1,1768.747933056,NA,NA,NA,56.23999734348
2,1768.747933056,NA,NA,NA,56.23999734348
3,1768.747933056,NA,NA,NA,56.23999734348
4,1768.747933056,NA,NA,NA,56.23999734348
5,1768.747933056,NA,NA,NA,56.23999734348
6,1768.747933056,NA,NA,NA,56.23999734348
7,1768.747933056,NA,NA,NA,56.23999734348
8,1768.747933056,NA,NA,NA,56.23999734348
9,1768.747933056,NA,NA,NA,56.23999734348
10,1768.747933056,NA,NA,NA,56.23999734348
