Time BB PB PL PS MA SG ZS ZM ZL ZG AUR SQX BMD BD BG BMS DUN BML PWN BFF BIV GEC BC HEP HEC FPS POP CHY CHS CSY CSS CSN CDS CNY CNS CHC CYE CKS CRH CRW CRC COH COS COD COY COR CDR CMS CMF CMH PIS SAL SAF FMM FVS ROC MRO DVR MVR SMD FDF HAP DOG SBL SSK RAT SB SP BE HSL CSL PIN PHR ROR TOR HUW DL DR DC DIN RelBB RelPB RelPL RelPS RelMA RelSG RelZS RelZM RelZL RelZG RelAUR RelSQX RelBMD RelBD RelBG RelBMS RelDUN RelBML RelPWN RelBFF RelBIV RelGEC RelBC RelHEP RelHEC RelFPS RelPOP RelCHY RelCHS RelCSY RelCSS RelCSN RelCDS RelCNY RelCNS RelCHC RelCYE RelCKS RelCRH RelCRW RelCRC RelCOH RelCOS RelCOD RelCOY RelCOR RelCDR RelCMS RelCMF RelCMH RelPIS RelSAL RelSAF RelFMM RelFVS RelROC RelMRO RelDVR RelMVR RelSMD RelFDF RelHAP RelDOG RelSBL RelSSK RelRAT RelSB RelSP RelBE RelHSL RelCSL RelPIN RelPHR RelROR RelTOR RelHUW RelDL RelDR RelDC RelDIN MigHEP MigHEC MigCHY MigCHS MigCSY MigCSS MigCSN MigCDS MigCNY MigCNS MigCHC MigCYE MigCKS MigCOH MigCOS MigCOD MigCOY MigCMS MigCMF MigCMH MigPIS MigSAL MigSAF MigDOG MigBE MigCSL MigPIN MigROR MigTOR MigHUW PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.000000e+01 4190705.084573 726907.565704 39601.727178 37699.205959 141299.389171 12350.497766 1227.368568 10254.054311 3452.442453 142456.823229 142456.823229 3933.128721 69172.505198 243353.365048 973.112893 363.051536 22134.305626 9443.736524 2659.069074 12188.578399 397280.844911 206826.455399 154408.710997 12891.067029 1476.357147 6514.767282 1079.296816 66.995647 4206.335999 30.647337 419.593240 36.240627 18.172068 0.090441 10.918202 2843.325624 4.507694 149.726967 172.821614 477.579060 1380.921862 683.352575 782.065758 14.337815 2978.020057 348.503555 1.240216 41647.560741 74678.220657 561.868065 25526.195704 836.764871 16723.790002 20766.180481 1434.024284 2389.060212 5262.496532 218.322127 171.819706 4767.648526 28169.078093 9483.830218 7931.208026 7.116877 2652.563376 62881.592281 55.369780 44.914463 10.662990 511.984560 409.923040 23.158240 543.318124 445.498391 192.927322 429.770520 0.000000 0.000000 14332.425540 31618017.332249 0.996915 1.028512 0.268432 4.855187 2.049601 1.002366 0.633221 1.007865 0.986831 1.001822 1.001822 1.012244 0.997588 1.031576 1.023327 1.103857 1.009993 0.973185 0.999959 1.018331 1.000025 1.002758 0.998059 1.003658 0.999035 0.927812 1.019807 3.212257 2.810744 2.351910 2.521138 2.535457 2.822068 2.814099 2.814000 123.666673 3.496238 2.735161 26.409618 1.107536 0.994757 1.100810 2.024630 4.065765 1.922159 1.536840 1.940850 1.495321 1.404889 1.507069 1.385120 1.396747 2.733043 1.004543 1.000244 1.006042 0.832826 1.000199 0.824357 1.101076 1.020976 1.000260 1.001590 1.054899 0.831069 1.007592 1.002880 1.010197 1.000656 1.003199 1.003363 1.000831 1.000862 1.001127 1.000725 0.991086 1.000000 0.000000 0.129291 688.258166 0.000000 0.000000 51.252616 3686.128100 24.328579 361.902734 30.990684 15.697200 0.066418 10.087355 41.947403 4.081438 134.806658 145.436899 118.659092 2.401706 570.202458 39525.015573 71478.764430 529.284925 5792.609512 729.895985 15071.107808 4294.003713 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 0.724713 0.103547 68.189655 0.000000 -349.841110 0.000000
1.100000e+01 4189730.173066 726796.787362 39356.416435 37707.624473 156003.234440 12353.712805 1171.694896 10261.228171 3445.655003 142460.313115 142460.313115 3937.907920 69156.063573 243812.357804 975.314963 366.633206 22157.167321 9417.791992 2659.051796 12215.963985 397241.627790 206886.927934 154378.682569 12895.134257 1476.183164 6532.125527 1083.185774 68.868426 4249.530147 31.007549 422.305072 36.501978 18.397403 0.094084 35.924533 3455.450631 4.552348 150.437610 209.231358 487.611402 1392.805765 814.721592 830.281538 16.468714 3130.863065 374.742866 1.372551 41752.373195 74846.415658 563.722577 26356.194214 838.437327 16794.436399 20774.677144 1434.064175 2391.483984 5266.170457 218.326445 171.931720 4811.792106 28226.876312 9484.077374 7931.958375 7.162969 2652.632892 62928.688552 55.386891 44.962106 10.663831 512.215894 410.048837 23.160288 543.364836 445.588232 192.966134 430.361275 0.000000 0.000000 11696.263361 31644758.934842 0.996683 1.028355 0.266769 4.856272 2.262886 1.002627 0.604498 1.008570 0.984891 1.001847 1.001847 1.013474 0.997351 1.033522 1.025643 1.114747 1.011036 0.970511 0.999953 1.020619 0.999926 1.003051 0.997865 1.003974 0.998917 0.930284 1.023482 3.302052 2.839607 2.379553 2.537432 2.553742 2.857062 2.927463 9.259000 150.290237 3.530872 2.748143 31.973548 1.130801 1.003318 1.312432 2.149452 4.670022 2.020812 1.652551 2.147945 1.499085 1.408054 1.512044 1.430158 1.399539 2.744588 1.004954 1.000272 1.007062 0.833408 1.000219 0.824894 1.111271 1.023071 1.000286 1.001684 1.061731 0.831091 1.008347 1.003190 1.011269 1.000735 1.003652 1.003671 1.000920 1.000948 1.001329 1.000927 0.992448 1.000000 0.000000 0.105511 688.840274 0.000000 0.000000 51.343391 3690.153046 24.362818 362.258547 31.021228 15.714775 0.066527 10.099137 41.982899 4.087240 134.954460 145.739338 118.778579 2.404482 570.810439 39585.748592 71595.304387 530.112136 5793.152495 730.843211 15087.425725 4682.126639 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 0.776320 0.099602 68.224138 0.000000 -353.353557 0.000000
1.200000e+01 4188695.727261 726686.118006 39096.661098 37626.906562 172403.017373 12356.943679 1119.400745 10268.352245 3438.366142 142460.987995 142460.987995 3942.689875 69139.726433 244305.070858 977.519936 370.247164 22180.279628 9391.911515 2659.032283 12244.569375 397205.015253 206948.739829 154348.732289 12899.153712 1476.005067 6549.488060 1087.085785 70.808472 4295.246703 31.380503 425.150734 36.773634 18.632789 0.097952 77.314342 4112.168948 4.599134 151.161980 248.281630 498.056203 1404.979469 960.294316 881.618622 18.821138 3292.030368 403.113009 1.516777 41858.060061 75014.755971 565.588301 27193.837984 840.115804 16865.118606 20783.161474 1434.105791 2393.904741 5269.843083 218.330762 172.043629 4855.982949 28284.625685 9484.325292 7932.628154 7.209076 2652.702471 62975.726039 55.404447 45.010654 10.664707 512.456587 410.179000 23.162368 543.411762 445.678077 193.004956 430.952031 0.000000 0.000000 9547.682374 31663068.902652 0.996437 1.028198 0.265009 4.845876 2.500771 1.002889 0.577519 1.009270 0.982807 1.001851 1.001851 1.014704 0.997115 1.035610 1.027961 1.125735 1.012091 0.967844 0.999945 1.023009 0.999834 1.003351 0.997671 1.004287 0.998797 0.932757 1.027167 3.395072 2.870156 2.408174 2.554531 2.572747 2.893617 3.047824 19.926592 178.853328 3.567160 2.761375 37.940989 1.155023 1.012087 1.546934 2.282355 5.337097 2.124837 1.777658 2.373649 1.502879 1.411220 1.517048 1.475611 1.402341 2.756139 1.005365 1.000301 1.008082 0.833989 1.000239 0.825431 1.121477 1.025164 1.000312 1.001769 1.068565 0.831113 1.009101 1.003508 1.012361 1.000817 1.004124 1.003990 1.001010 1.001034 1.001531 1.001128 0.993811 1.000000 0.000000 0.086128 689.238844 0.000000 0.000000 51.434141 3694.175541 24.397047 362.614130 31.051753 15.732338 0.066637 10.110912 42.018361 4.093039 135.102173 146.041480 118.897828 2.407253 571.417236 39646.497599 71711.884153 530.939450 5793.691862 731.790302 15103.733449 5050.384857 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 0.832597 0.095819 68.224138 0.000000 -356.869816 0.000000
1.300000e+01 4187648.700968 726576.019935 39147.820526 37726.705699 189284.757021 12360.121771 1069.656823 10261.253823 3430.734398 142458.993874 142458.993874 3947.473696 69123.505604 244796.870563 979.727142 373.892774 22203.700603 9366.090225 2659.010595 12274.234916 397169.982778 207011.019133 154318.906886 12903.121414 1475.826171 6566.817328 1090.996039 72.813360 4343.441344 31.765935 428.127044 37.055560 18.878615 0.102045 134.135323 4811.322262 4.648029 151.899399 289.841503 508.979051 1417.467105 1120.011448 936.068659 21.394019 3461.495480 433.603715 1.672838 41964.528935 75183.153463 567.456892 28037.980648 841.799619 16935.782867 20791.657242 1434.149147 2396.322248 5273.511221 218.335071 172.155406 4900.224786 28342.322452 9484.573538 7933.220764 7.255198 2652.772099 63022.699265 55.422305 45.059742 10.665604 512.703937 410.313150 23.164476 543.458724 445.767926 193.043787 431.542789 0.000000 0.000000 7796.064434 31678021.559646 0.996188 1.028043 0.265355 4.858729 2.745647 1.003147 0.551855 1.008572 0.980626 1.001837 1.001837 1.015936 0.996881 1.037695 1.030282 1.136820 1.013160 0.965183 0.999937 1.025488 0.999746 1.003653 0.997479 1.004596 0.998676 0.935225 1.030861 3.491201 2.902360 2.437752 2.572414 2.592471 2.931793 3.175185 34.571332 209.262073 3.605084 2.774846 44.291933 1.180354 1.021083 1.804222 2.423316 6.066688 2.234218 1.912117 2.617874 1.506702 1.414388 1.522060 1.521417 1.405152 2.767688 1.005776 1.000331 1.009100 0.834570 1.000259 0.825967 1.131695 1.027255 1.000338 1.001844 1.075402 0.831135 1.009853 1.003831 1.013465 1.000901 1.004608 1.004318 1.001101 1.001121 1.001733 1.001330 0.995173 1.000000 0.000000 0.070327 689.564332 0.000000 0.000000 51.524865 3698.195582 24.431264 362.969486 31.082258 15.749890 0.066747 10.122679 42.053789 4.098837 135.249797 146.343325 119.016837 2.410018 572.022847 39707.262494 71828.503521 531.766868 5794.227634 732.737256 15120.030969 5397.170097 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 0.893286 0.092212 68.241379 0.000000 -360.390188 0.000000
1.400000e+01 4186421.457538 726466.370601 39322.374679 37832.441695 211394.654746 12363.382651 1023.407255 10253.718574 3422.752778 142453.445946 142453.445946 3952.260977 69107.405662 245406.790365 981.936123 377.569931 22227.470567 9340.326233 2658.986760 12305.319571 397145.510254 207077.841926 154289.187928 12907.050073 1475.645286 6584.154862 1094.918140 74.885118 4394.179832 32.164257 431.237566 37.348087 19.134649 0.106370 205.678660 5552.349055 4.699083 152.651369 333.876915 520.459958 1430.301935 1294.220073 993.768454 24.192921 3639.668710 466.283921 1.841080 42071.905871 75351.748611 569.334675 28888.946448 843.489997 17006.547057 20800.176565 1434.194575 2398.736994 5277.176058 218.339373 172.267086 4944.547217 28399.989819 9484.822015 7933.741111 7.301335 2652.841797 63069.614756 55.440446 45.108905 10.666525 512.957632 410.451744 23.166616 543.505726 445.857779 193.082628 432.133549 0.000000 0.000000 6367.597601 31690872.565928 0.995896 1.027888 0.266538 4.872346 3.066359 1.003411 0.527994 1.007832 0.978344 1.001798 1.001798 1.017168 0.996649 1.040281 1.032605 1.148000 1.014244 0.962528 0.999928 1.028085 0.999684 1.003977 0.997287 1.004902 0.998553 0.937694 1.034567 3.590536 2.936265 2.468320 2.591103 2.612937 2.971555 3.309743 53.010535 241.492050 3.644682 2.788583 51.021175 1.206979 1.030329 2.084854 2.572691 6.860370 2.349220 2.056231 2.881160 1.510557 1.417560 1.527097 1.567592 1.407973 2.779252 1.006188 1.000363 1.010117 0.835150 1.000278 0.826503 1.141931 1.029345 1.000365 1.001910 1.082240 0.831156 1.010605 1.004160 1.014571 1.000988 1.005106 1.004657 1.001193 1.001207 1.001935 1.001531 0.996535 1.000000 0.000000 0.057441 689.844072 0.000000 0.000000 51.615564 3702.213165 24.465471 363.324611 31.112744 15.767431 0.066857 10.134438 42.089183 4.104632 135.397332 146.644870 119.135607 2.412777 572.627275 39768.043178 71945.162288 532.594387 5794.759834 733.684073 15136.318273 5721.115139 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 0.958206 0.088786 68.258621 0.000000 -363.917059 0.000000
1.500000e+01 4185082.144386 726357.367339 39838.997242 38047.888828 236418.369341 12366.705350 979.768301 10246.516827 3414.472654 142445.332831 142445.332831 3957.050017 69091.455059 246087.688913 984.146853 381.279214 22251.690600 9314.593288 2658.960826 12337.688735 397126.902019 207147.166632 154259.633775 12910.678070 1475.461155 6601.519531 1098.852297 77.025651 4447.529797 32.575759 434.483515 37.651975 19.402123 0.110937 291.483548 6336.568989 4.752331 153.418723 380.467603 532.571203 1443.533940 1483.227277 1054.826128 27.223510 3826.897820 501.211069 2.021851 42180.062477 75520.437528 571.218934 29747.248525 845.187314 17077.496028 20808.733322 1434.242227 2401.149544 5280.836805 218.343663 172.378703 4988.996995 28457.667705 9485.069397 7934.193853 7.347487 2652.911602 63116.482996 55.458845 45.158423 10.667469 513.217542 410.595267 23.168788 543.552737 445.947636 193.121479 432.724310 0.000000 0.000000 5202.231177 31700811.058526 0.995577 1.027733 0.270040 4.900093 3.429338 1.003681 0.505480 1.007124 0.975978 1.001741 1.001741 1.018400 0.996419 1.043167 1.034930 1.159278 1.015349 0.959876 0.999919 1.030789 0.999637 1.004313 0.997095 1.005185 0.998429 0.940167 1.038285 3.693168 2.971914 2.499899 2.610607 2.634197 3.013092 3.451855 75.125435 275.600654 3.685983 2.802601 58.140899 1.235066 1.039860 2.389325 2.730758 7.719753 2.470067 2.210253 3.164054 1.514440 1.420734 1.532151 1.614166 1.410806 2.790847 1.006602 1.000396 1.011133 0.835729 1.000298 0.827039 1.152196 1.031436 1.000391 1.001967 1.089081 0.831178 1.011356 1.004493 1.015684 1.001076 1.005615 1.005009 1.001287 1.001294 1.002137 1.001733 0.997898 1.000000 0.000000 0.046929 690.060412 0.000000 0.000000 51.706237 3706.228288 24.499666 363.679508 31.143210 15.784960 0.066967 10.146190 42.124543 4.110426 135.544778 146.946115 119.254139 2.415532 573.230520 39828.839550 72061.860249 533.422006 5795.288483 734.630750 15152.595351 6021.132302 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 1.027314 0.085532 68.275862 0.000000 -367.454200 0.000000
1.600000e+01 4183643.582517 726248.806381 40572.449173 38294.137125 262954.258302 12370.022494 938.130190 10239.758268 3405.871107 142434.886259 142434.886259 3961.844229 69075.669945 246833.954930 986.359373 385.021286 22276.422115 9288.866715 2658.932938 12371.236937 397109.481998 207218.307337 154230.247731 11116.938786 1475.274790 6618.971264 1102.798691 79.233627 4503.537507 33.000709 437.867246 37.967260 19.681654 0.115761 391.272620 7165.572490 4.807816 154.202228 429.710995 545.372440 1457.140391 1687.464781 1119.393942 30.492404 4023.641470 538.458829 2.215537 42289.112903 75689.299447 573.109732 30614.029814 846.891925 17148.685687 20817.329168 1434.292059 2403.559859 5284.496435 218.347806 172.490235 5033.603872 28515.363748 9485.317115 7934.584691 7.393654 2652.981545 63163.305794 55.477574 45.208479 10.668438 513.483973 410.744427 23.170994 543.599852 446.037498 193.160339 433.315073 0.000000 0.000000 4251.162687 31703323.624387 0.995235 1.027580 0.275012 4.931807 3.814251 1.003950 0.483998 1.006460 0.973519 1.001668 1.001668 1.019634 0.996191 1.046330 1.037257 1.170656 1.016478 0.957225 0.999908 1.033592 0.999594 1.004658 0.996906 0.865530 0.998303 0.942652 1.042014 3.799035 3.009339 2.532510 2.630938 2.656255 3.056503 3.601949 100.844545 311.657061 3.729017 2.816913 65.665995 1.264753 1.049662 2.718330 2.897913 8.646711 2.597055 2.374509 3.467158 1.518356 1.423910 1.537222 1.661200 1.413652 2.802481 1.007018 1.000431 1.012148 0.836308 1.000317 0.827574 1.162498 1.033527 1.000417 1.002016 1.095924 0.831200 1.012106 1.004832 1.016810 1.001167 1.006137 1.005374 1.001382 1.001381 1.002338 1.001934 0.999260 1.000000 0.000000 0.038349 690.115105 0.000000 0.000000 51.796885 3710.240949 24.533851 364.034175 31.173656 15.802478 0.067077 10.157935 42.159870 4.116217 135.692134 147.247058 119.372432 2.418281 573.832583 39889.651510 72178.597199 534.249724 5795.813604 735.577288 15168.862190 6161.912871 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 1.090738 0.076585 68.275862 0.000000 -371.004011 0.000000
1.700000e+01 4182069.768380 726140.555952 41619.631524 38684.176913 291923.004513 12373.400310 898.813587 10233.700916 3396.848428 142422.251237 142422.251237 3966.642317 69060.050788 247669.731017 988.574006 388.796547 22301.733934 9263.114633 2658.903204 12405.979860 397096.053847 207292.043660 154201.016982 11120.989962 1475.048049 6636.534496 1106.758880 81.513749 4562.341559 33.439843 441.396931 38.294950 19.973734 0.120771 504.867535 8041.130407 4.865632 155.003584 481.714912 558.896291 1471.176010 1907.683024 1187.725694 34.012049 4230.569521 578.156342 2.422866 42398.756502 75858.103070 575.000257 31490.572573 848.604816 17220.278025 20825.980915 1434.344103 2405.969974 5288.152311 218.351806 172.601791 5078.493511 28573.197525 9485.564650 7934.960171 7.439838 2653.051716 63210.107389 55.496135 45.258693 10.669432 513.756762 410.899571 23.173227 543.646952 446.127365 193.199209 433.905837 0.000000 0.000000 3474.450335 31701906.238089 0.994861 1.027427 0.282110 4.982039 4.234453 1.004224 0.463714 1.005864 0.970940 1.001579 1.001579 1.020869 0.995966 1.049873 1.039586 1.182135 1.017633 0.954571 0.999897 1.036495 0.999560 1.005015 0.996717 0.865845 0.998149 0.945154 1.045755 3.908360 3.048633 2.566210 2.652146 2.679181 3.101862 3.757828 130.121901 349.738290 3.773861 2.831552 73.612938 1.296115 1.059772 3.073079 3.074812 9.644774 2.730616 2.549568 3.791614 1.522292 1.427086 1.542293 1.708764 1.416511 2.814180 1.007436 1.000467 1.013163 0.836887 1.000335 0.828109 1.172865 1.035623 1.000443 1.002064 1.102770 0.831222 1.012856 1.005169 1.017939 1.001260 1.006671 1.005753 1.001479 1.001467 1.002540 1.002136 1.000622 1.000000 0.000000 0.031343 690.084252 0.000000 0.000000 51.887506 3714.251142 24.568024 364.388612 31.204083 15.819985 0.067186 10.169672 42.195162 4.122006 135.839401 147.547697 119.490487 2.421025 574.433466 39950.478959 72295.372934 535.077540 5796.335219 736.523684 15185.118780 6161.912871 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 1.166128 0.073900 68.275862 0.000000 -374.576626 0.000000
1.800000e+01 4180388.065806 726032.879981 42890.285232 39086.173300 322779.075253 12376.783663 861.631600 10228.187144 3387.465675 142407.300164 142407.300164 3971.447897 69044.601049 248575.482408 990.791113 392.605774 22327.690436 9237.309552 2658.871481 12441.770366 397086.045400 207367.792772 154171.951586 11125.000961 1474.813702 6654.104170 1110.736929 83.862032 4623.764290 33.892132 445.061575 38.634811 20.278474 0.126022 631.901948 8962.639557 4.925643 155.820632 536.445940 573.210717 1485.670428 2143.622631 1259.776465 37.778186 4447.461956 620.252236 2.643592 42509.319969 76027.055681 576.888710 32375.951031 850.323602 17292.080643 20834.672337 1434.399008 2408.380072 5291.807027 218.355807 172.713394 5123.677219 25748.107753 9485.812251 7935.336312 7.486040 2653.121862 63256.887324 55.514935 45.309303 10.670447 514.035995 411.062067 23.175506 543.694235 446.217237 193.238089 434.496603 0.000000 0.000000 2839.944168 31697874.751012 0.994461 1.027274 0.290723 5.033811 4.682032 1.004499 0.444531 1.005322 0.968258 1.001474 1.001474 1.022106 0.995743 1.053713 1.041917 1.193717 1.018817 0.951912 0.999885 1.039485 0.999535 1.005383 0.996529 0.866157 0.997991 0.947656 1.049514 4.020954 3.089677 2.600919 2.674165 2.702958 3.149187 3.921230 162.863082 389.818107 3.820406 2.846478 81.976624 1.329311 1.070214 3.453153 3.261339 10.712735 2.870609 2.735204 4.137035 1.526262 1.430264 1.547358 1.756807 1.419380 2.825915 1.007857 1.000505 1.014177 0.837465 1.000354 0.828644 1.183300 0.933229 1.000469 1.002111 1.109618 0.831244 1.013606 1.005509 1.019078 1.001356 1.007219 1.006151 1.001577 1.001554 1.002742 1.002337 1.001985 1.000000 0.000000 0.025619 689.996495 0.000000 0.000000 51.978101 3718.258867 24.602186 364.742818 31.234491 15.837480 0.067296 10.181402 42.230421 4.127793 135.986579 147.848032 119.608303 2.423763 575.033168 40011.321797 72412.187250 535.905452 5796.853348 737.469938 15201.365108 6161.912871 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 1.287203 0.071352 68.258621 0.000000 -378.172956 0.000000
1.900000e+01 4178615.845068 725925.396080 43472.672298 39203.841265 355647.181275 12380.179910 825.949683 10218.496343 3377.940150 142390.219508 142390.219508 3976.260375 69029.324401 249537.211133 993.010943 396.449711 22354.277391 9211.427922 2658.838065 12478.465404 397080.173960 207445.260123 154143.064612 11128.974597 1474.582562 6671.659138 1112.910839 86.275868 4687.675672 34.356821 448.853550 38.986948 20.596243 0.131519 772.177898 9930.529482 4.987747 156.651906 593.930903 588.360013 1500.635310 2395.211124 1335.549871 41.789662 4674.221275 664.723341 2.877640 42620.658211 76196.032296 578.775868 33270.611375 852.046324 17363.951387 20843.426222 1434.456627 2410.789463 5295.458666 218.359806 172.824987 5169.144702 25806.195394 9486.059997 7935.713316 7.532262 2653.191982 63303.638788 55.533897 45.360249 10.671426 514.320297 411.230161 23.177821 543.741521 446.307115 193.276978 435.087371 0.000000 0.000000 2321.662151 31702631.330836 0.994039 1.027122 0.294670 5.048966 5.158796 1.004775 0.426122 1.004370 0.965535 1.001354 1.001354 1.023344 0.995523 1.057789 1.044252 1.205404 1.020030 0.949245 0.999872 1.042551 0.999520 1.005758 0.996342 0.866467 0.997834 0.950156 1.051568 4.136691 3.132384 2.636580 2.696950 2.727594 3.198536 4.092264 199.017067 431.915194 3.868574 2.861663 90.761149 1.364444 1.080994 3.858436 3.457503 11.850267 3.016971 2.931314 4.503303 1.530260 1.433443 1.552420 1.805353 1.422256 2.837660 1.008280 1.000546 1.015192 0.838043 1.000372 0.829180 1.193801 0.935334 1.000495 1.002159 1.116469 0.831266 1.014355 1.005853 1.020224 1.001448 1.007776 1.006563 1.001678 1.001642 1.002944 1.002539 1.003347 1.000000 0.000000 0.020943 690.100035 0.000000 0.000000 52.068671 3722.264119 24.636337 365.096795 31.264879 15.854963 0.067406 10.193125 42.265646 4.133577 136.133667 148.148061 119.725882 2.426496 575.631691 40072.179925 72529.039943 536.733460 5797.368014 738.416049 15217.601164 6161.912871 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 1.373466 0.068949 68.275862 0.000000 -381.792173 0.000000
2.000000e+01 4176765.008550 725817.452600 44003.140810 39244.616462 390610.662333 12383.728763 792.643601 10208.565116 3368.222546 142370.614664 142370.614663 3981.081635 69014.265328 250541.889274 995.233674 400.329553 22381.472907 9185.469115 2658.803405 12515.800979 397081.503720 207524.394032 154114.356978 11132.918722 1474.357041 6689.295800 1115.082139 88.756341 4754.132264 34.834208 452.775667 39.351401 20.926708 0.137260 925.442358 10944.316605 5.051985 157.498018 654.141654 604.318149 1516.022709 2662.869089 1415.179539 46.053199 4911.167604 711.634641 3.125386 42733.029881 76365.219672 580.685408 34174.995349 853.773096 17435.973279 20852.242324 1434.516866 2413.197473 5299.114952 218.363810 172.936556 5214.838171 25864.311040 9486.309310 7936.091911 7.578502 2653.262349 63350.364660 55.553302 45.412278 10.672421 514.612634 411.404279 23.180163 543.788999 446.397000 193.315878 435.678140 0.000000 0.000000 1898.297301 31714769.873044 0.993599 1.026969 0.298266 5.054217 5.665955 1.005063 0.408939 1.003394 0.962758 1.001216 1.001216 1.024585 0.995306 1.062048 1.046589 1.217201 1.021271 0.946570 0.999859 1.045670 0.999523 1.006142 0.996156 0.866774 0.997682 0.952668 1.053620 4.255623 3.176791 2.673215 2.720516 2.753092 3.249856 4.270909 238.518642 476.008518 3.918398 2.877120 99.962214 1.401452 1.092078 4.289605 3.663650 13.059275 3.169907 3.138184 4.891008 1.534294 1.436626 1.557542 1.854428 1.425138 2.849430 1.008707 1.000588 1.016206 0.838622 1.000390 0.829715 1.204354 0.937441 1.000522 1.002206 1.123323 0.831288 1.015104 1.006204 1.021394 1.001541 1.008348 1.006989 1.001779 1.001729 1.003146 1.002741 1.004709 1.000000 0.000000 0.017124 690.364266 0.000000 0.000000 52.159214 3726.266897 24.670477 365.450541 31.295247 15.872435 0.067515 10.204840 42.300837 4.139360 136.280665 148.447783 119.843224 2.429224 576.229037 40133.053242 72645.930808 537.561562 5797.879238 739.362015 15233.826936 6161.912871 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 1.464158 0.066677 68.293103 0.000000 -385.429615 0.000000
2.100000e+01 4174852.153357 725708.479077 44339.355230 39193.173189 424803.053610 12387.310598 761.189599 10198.916352 3358.309854 142349.034375 142349.034375 3985.907339 68999.424137 251586.672999 997.459930 404.246329 22409.280560 9159.434898 2658.767578 12553.673050 397080.879138 207604.252450 154085.821336 11136.850024 1474.131850 6706.994704 1117.250896 91.304081 4823.168836 35.324457 456.828973 39.727885 21.269734 0.143239 1091.236939 12002.999487 5.118380 158.359439 717.019447 621.116209 1531.827827 2946.916983 1498.761005 50.573941 5158.565316 761.039249 3.387123 42846.148367 76534.389557 582.605963 35088.804410 855.505381 17508.184525 20861.125057 1434.579747 2415.576045 5302.770608 218.367804 173.048121 5260.769630 25922.468710 9486.559022 7936.471264 7.624761 2653.332970 63397.075670 55.572953 45.464833 10.673430 514.911932 411.584690 23.182524 543.836510 446.486890 193.354787 436.268910 0.000000 0.000000 1552.360948 31725990.956836 0.993144 1.026815 0.300545 5.047592 6.161928 1.005353 0.392711 1.002445 0.959924 1.001064 1.001064 1.025827 0.995092 1.066477 1.048930 1.229110 1.022540 0.943887 0.999846 1.048834 0.999522 1.006529 0.995972 0.867080 0.997529 0.955188 1.055669 4.377780 3.222922 2.710837 2.744870 2.779432 3.303127 4.456943 281.249664 522.054525 3.969896 2.892856 109.570842 1.440407 1.103463 4.747177 3.880027 14.341219 3.329590 3.356050 5.300607 1.538356 1.439809 1.562694 1.904013 1.428030 2.861231 1.009136 1.000631 1.017208 0.839200 1.000409 0.830250 1.214961 0.939548 1.000548 1.002254 1.130180 0.831310 1.015852 1.006560 1.022576 1.001636 1.008935 1.007430 1.001881 1.001816 1.003348 1.002943 1.006072 1.000000 0.000000 0.014004 690.608526 0.000000 0.000000 52.249731 3730.267196 24.704605 365.804056 31.325596 15.889896 0.067625 10.216547 42.335994 4.145140 136.427573 148.747197 119.960328 2.431946 576.825205 40193.941650 72762.859643 538.389757 5798.387040 740.307836 15250.042414 6161.912871 0.000000 0.000000 0.000000 444.779765 192.617167 425.044536 1.559147 0.064531 68.293103 0.000000 -389.086250 0.000000
